id,reference,tradingDayId,tradeDate,pair,direction,strategy,risk,lotSize,entryPrice,exitPrice,returnPct,pips,outcome,status,openTime,closeTime,isPublic,datasetVersion
efd8743a-c51e-425d-80be-fea485505d56,TRD-H002141,4fcac087-472c-e867-b9ea-3056694cf9de,2025-12-17,AUD/USD,SELL,Carry Overlay,MEDIUM,0.96,0.66319,0.66198,0.12052,12.1,WIN,CLOSED,2025-12-17T00:00:00.000Z,2025-12-17T04:00:00.000Z,true,wealthora-historical-trades-v1
5c9559fc-a2b9-4c02-9681-e79c5601b8bd,TRD-H002142,4fcac087-472c-e867-b9ea-3056694cf9de,2025-12-17,NZD/USD,BUY,Carry Overlay,MEDIUM,1.05,0.57739,0.57762,0.09656,2.3,WIN,CLOSED,2025-12-17T06:00:00.000Z,2025-12-17T06:24:00.000Z,true,wealthora-historical-trades-v1
fe93606d-2054-4bb2-8ccf-8072f0b83bc0,TRD-H002143,e00619fe-16b6-0dda-690e-7c414b1e2385,2025-12-18,USD/CAD,BUY,Volatility Spike,LOW,1.12,1.37687,1.37896,0.256287,20.9,WIN,CLOSED,2025-12-18T06:00:00.000Z,2025-12-18T12:00:00.000Z,true,wealthora-historical-trades-v1
9fc71f61-930f-4134-bff3-4dd813e74c50,TRD-H002144,e00619fe-16b6-0dda-690e-7c414b1e2385,2025-12-18,EUR/JPY,BUY,Volatility Spike,MEDIUM,0.86,182.555,182.689,0.26846,13.4,WIN,CLOSED,2025-12-17T23:00:00.000Z,2025-12-18T00:26:00.000Z,true,wealthora-historical-trades-v1
a19293e3-21d9-4d6a-b8dc-e70dc9ce5f93,TRD-H002145,e00619fe-16b6-0dda-690e-7c414b1e2385,2025-12-18,GBP/JPY,BUY,Carry Overlay,MEDIUM,2.09,208.124,208.325,0.562225,20.1,WIN,CLOSED,2025-12-17T23:00:00.000Z,2025-12-18T05:00:00.000Z,true,wealthora-historical-trades-v1
912db812-da2a-4d34-9db7-0c1de155500c,TRD-H002146,5255fd16-8d73-0e67-ddb3-61f1e76bd170,2025-12-19,EUR/GBP,BUY,Volatility Spike,MEDIUM,1.08,0.87622,0.87546,-0.133364,7.6,LOSS,CLOSED,2025-12-18T23:00:00.000Z,2025-12-19T06:00:00.000Z,true,wealthora-historical-trades-v1
5ec109ab-bd78-4efd-9712-8ddec80d0667,TRD-H002147,5255fd16-8d73-0e67-ddb3-61f1e76bd170,2025-12-19,XAU/USD,SELL,AI Momentum,MEDIUM,2.25,4358.18,4352.36,0.142389,58.2,WIN,CLOSED,2025-12-19T08:00:00.000Z,2025-12-19T09:21:00.000Z,true,wealthora-historical-trades-v1
ed6ec28f-142a-4d5c-82cd-7e5e3597ccda,TRD-H002148,5255fd16-8d73-0e67-ddb3-61f1e76bd170,2025-12-19,EUR/USD,BUY,Mean Reversion,MEDIUM,0.24,1.17198,1.1728,0.52272,8.2,WIN,CLOSED,2025-12-19T04:00:00.000Z,2025-12-19T14:00:00.000Z,true,wealthora-historical-trades-v1
4e6c3cc9-7bbb-4c59-bae1-d27bd6fd9576,TRD-H002149,26355a49-cb09-b736-78bb-619e1986a297,2025-12-22,AUD/JPY,SELL,AI Momentum,HIGH,2.43,104.572,104.476,0.287287,9.6,WIN,CLOSED,2025-12-22T07:00:00.000Z,2025-12-22T08:40:00.000Z,true,wealthora-historical-trades-v1
14a9612f-d12c-4cc9-892c-eacf171c1fc9,TRD-H002150,26355a49-cb09-b736-78bb-619e1986a297,2025-12-22,GBP/USD,SELL,Mean Reversion,MEDIUM,1.82,1.34642,1.34572,0.326213,7,WIN,CLOSED,2025-12-22T17:00:00.000Z,2025-12-22T18:00:00.000Z,true,wealthora-historical-trades-v1
e321ba30-fd47-4e20-93c0-a9cfbb5c13fe,TRD-H002151,26355a49-cb09-b736-78bb-619e1986a297,2025-12-22,USD/JPY,SELL,Volatility Spike,LOW,2.12,156.992,156.873,0.834754,11.9,WIN,CLOSED,2025-12-22T13:00:00.000Z,2025-12-22T14:43:00.000Z,true,wealthora-historical-trades-v1
a3b2a9bb-bdd9-4398-a571-9e6dafd07432,TRD-H002152,4900c41d-5525-c50a-8190-6a361a91d71f,2025-12-23,USD/CHF,SELL,Mean Reversion,LOW,0.39,0.78956,0.78867,0.265184,8.9,WIN,CLOSED,2025-12-23T02:00:00.000Z,2025-12-23T08:00:00.000Z,true,wealthora-historical-trades-v1
c2b585f2-25ca-48f3-ad88-948d54e61f16,TRD-H002153,4900c41d-5525-c50a-8190-6a361a91d71f,2025-12-23,AUD/USD,SELL,AI Momentum,LOW,0.75,0.66937,0.67006,-0.289922,6.9,LOSS,CLOSED,2025-12-23T09:00:00.000Z,2025-12-23T13:00:00.000Z,true,wealthora-historical-trades-v1
6cde7ff3-d5ad-48f5-88c3-c6da66d7ce47,TRD-H002154,4900c41d-5525-c50a-8190-6a361a91d71f,2025-12-23,NZD/USD,BUY,AI Momentum,LOW,1.64,0.58376,0.58405,0.244993,2.9,WIN,CLOSED,2025-12-23T09:00:00.000Z,2025-12-23T10:00:00.000Z,true,wealthora-historical-trades-v1
7262ca8d-1071-402c-b846-b79f040835e5,TRD-H002155,4900c41d-5525-c50a-8190-6a361a91d71f,2025-12-23,USD/CAD,BUY,Carry Overlay,HIGH,0.27,1.37029,1.37253,1.28319,22.4,WIN,CLOSED,2025-12-23T09:00:00.000Z,2025-12-23T15:00:00.000Z,true,wealthora-historical-trades-v1
893e5119-867b-4634-abfd-9cc2c086fe5b,TRD-H002156,4462e94f-f164-6dd0-064f-087649a6534d,2025-12-24,EUR/JPY,BUY,Session Breakout,MEDIUM,1.15,183.352,183.806,0.281824,45.4,WIN,CLOSED,2025-12-24T14:00:00.000Z,2025-12-24T14:36:00.000Z,true,wealthora-historical-trades-v1
2f080f32-cbd3-4f5a-82f7-e615d2a5405c,TRD-H002157,4462e94f-f164-6dd0-064f-087649a6534d,2025-12-24,GBP/JPY,BUY,Carry Overlay,HIGH,1.49,210.445,210.661,0.282501,21.6,WIN,CLOSED,2025-12-24T02:00:00.000Z,2025-12-24T03:06:00.000Z,true,wealthora-historical-trades-v1
d87b9425-1a10-4130-9a45-b8738db50c44,TRD-H002158,4462e94f-f164-6dd0-064f-087649a6534d,2025-12-24,EUR/GBP,BUY,AI Momentum,HIGH,2.24,0.87262,0.87293,0.74208,3.1,WIN,CLOSED,2025-12-23T23:00:00.000Z,2025-12-24T00:35:00.000Z,true,wealthora-historical-trades-v1
81382815-8a20-478e-bc5c-6665cf5265fe,TRD-H002159,18ca5be1-93d5-0888-04ff-ef453108c2e0,2025-12-25,AUD/JPY,BUY,Mean Reversion,MEDIUM,2.06,104.416,104.583,0.181914,16.7,WIN,CLOSED,2025-12-24T01:00:00.000Z,2025-12-24T01:50:00.000Z,true,wealthora-historical-trades-v1
9d057201-1772-4b86-9b19-7de6ac1c128d,TRD-H002160,18ca5be1-93d5-0888-04ff-ef453108c2e0,2025-12-25,XAU/USD,BUY,Volatility Spike,MEDIUM,0.31,4479.57,4508.1,0.178969,285.3,WIN,CLOSED,2025-12-24T15:30:00.000Z,2025-12-24T17:30:00.000Z,true,wealthora-historical-trades-v1
9ac08aa9-87a2-4381-a0a4-f87ee8140b1b,TRD-H002161,18ca5be1-93d5-0888-04ff-ef453108c2e0,2025-12-25,EUR/USD,BUY,Mean Reversion,LOW,2.13,1.17911,1.17983,0.134934,7.2,WIN,CLOSED,2025-12-24T03:00:00.000Z,2025-12-24T04:44:00.000Z,true,wealthora-historical-trades-v1
71768273-d48b-4d7a-bea5-29106e7313a6,TRD-H002162,18ca5be1-93d5-0888-04ff-ef453108c2e0,2025-12-25,GBP/USD,BUY,Mean Reversion,LOW,0.88,1.34999,1.35095,0.102811,9.6,WIN,CLOSED,2025-12-24T14:00:00.000Z,2025-12-24T14:57:00.000Z,true,wealthora-historical-trades-v1
cd3b7a57-2e9d-4623-95f0-9c4174518ce0,TRD-H002163,c82c5df0-9456-d10a-d473-76bcc253d743,2025-12-26,USD/CHF,SELL,Carry Overlay,MEDIUM,0.12,0.78894,0.78977,-0.242878,8.3,LOSS,CLOSED,2025-12-26T07:00:00.000Z,2025-12-26T07:36:00.000Z,true,wealthora-historical-trades-v1
4aec1d35-57ae-4d32-ba83-31a675af9b1e,TRD-H002164,c82c5df0-9456-d10a-d473-76bcc253d743,2025-12-26,USD/JPY,SELL,Carry Overlay,HIGH,1.23,156.422,156.08,0.211589,34.2,WIN,CLOSED,2025-12-26T00:00:00.000Z,2025-12-26T03:00:00.000Z,true,wealthora-historical-trades-v1
fa80dd78-dd66-4d87-9864-916f7669e2e9,TRD-H002165,c82c5df0-9456-d10a-d473-76bcc253d743,2025-12-26,AUD/USD,SELL,Volatility Spike,HIGH,1.87,0.67154,0.6704,1.035016,11.4,WIN,CLOSED,2025-12-26T00:00:00.000Z,2025-12-26T07:00:00.000Z,true,wealthora-historical-trades-v1
b41747a0-0af4-486d-b61b-c4a5ad92c0ad,TRD-H002166,279672aa-2cd8-7225-fbdc-f07b79ff963b,2025-12-29,NZD/USD,SELL,Session Breakout,LOW,1.67,0.58036,0.58079,-0.312704,4.3,LOSS,CLOSED,2025-12-29T11:00:00.000Z,2025-12-29T14:00:00.000Z,true,wealthora-historical-trades-v1
92469305-dc1a-4603-ad1a-3af99261ddf7,TRD-H002167,279672aa-2cd8-7225-fbdc-f07b79ff963b,2025-12-29,USD/CAD,BUY,AI Momentum,MEDIUM,1.86,1.36804,1.36943,1.051547,13.9,WIN,CLOSED,2025-12-29T06:00:00.000Z,2025-12-29T08:00:00.000Z,true,wealthora-historical-trades-v1
9c9955e9-d20e-42d4-a54e-d1c067dcd95c,TRD-H002168,6f36dd0b-2d89-7a10-1798-29d4231a0371,2025-12-30,EUR/JPY,SELL,Carry Overlay,HIGH,0.95,183.67,183.848,-0.119118,17.8,LOSS,CLOSED,2025-12-29T23:00:00.000Z,2025-12-30T00:00:00.000Z,true,wealthora-historical-trades-v1
727a4111-484d-4fee-ad9f-0f615a3ff5c4,TRD-H002169,6f36dd0b-2d89-7a10-1798-29d4231a0371,2025-12-30,GBP/JPY,BUY,Mean Reversion,MEDIUM,1.57,210.6,210.919,0.34032,31.9,WIN,CLOSED,2025-12-30T12:05:00.000Z,2025-12-30T16:06:00.000Z,true,wealthora-historical-trades-v1
e01930b8-b065-4a41-abf2-83575150ce17,TRD-H002170,3c672710-953b-d7f9-0726-0b2b5ce3fbd2,2025-12-31,EUR/GBP,SELL,AI Momentum,HIGH,0.68,0.87239,0.87192,0.307084,4.7,WIN,CLOSED,2025-12-30T23:00:00.000Z,2025-12-31T00:19:00.000Z,true,wealthora-historical-trades-v1
d78737e3-3bc8-4a0c-8a70-40f4f5a64109,TRD-H002171,3c672710-953b-d7f9-0726-0b2b5ce3fbd2,2025-12-31,AUD/JPY,SELL,AI Momentum,MEDIUM,0.31,104.584,104.507,0.506975,7.7,WIN,CLOSED,2025-12-31T08:00:00.000Z,2025-12-31T15:00:00.000Z,true,wealthora-historical-trades-v1
7bf62261-0763-4103-8fef-4dcf33399747,TRD-H002172,70645912-cfb7-f395-2f58-08c51de4fc7a,2026-01-01,XAU/USD,SELL,Volatility Spike,HIGH,1.33,4345.2,4295.5,0.122549,497,WIN,CLOSED,2025-12-31T04:00:00.000Z,2025-12-31T05:00:00.000Z,true,wealthora-historical-trades-v1
d0564e73-1c06-44fd-8da3-aeefbc160a2f,TRD-H002173,70645912-cfb7-f395-2f58-08c51de4fc7a,2026-01-01,USD/JPY,BUY,AI Momentum,HIGH,2.18,156.779,156.616,-0.191824,16.3,LOSS,CLOSED,2025-12-31T13:00:00.000Z,2025-12-31T13:25:00.000Z,true,wealthora-historical-trades-v1
3d5fa790-6bce-4bdc-965b-bbd4192e1099,TRD-H002174,42d45e3d-728a-9e4f-82eb-eb31175e9e4e,2026-01-02,EUR/USD,SELL,Session Breakout,MEDIUM,0.83,1.17575,1.17508,0.30434,6.7,WIN,CLOSED,2026-01-02T00:00:00.000Z,2026-01-02T06:00:00.000Z,true,wealthora-historical-trades-v1
d7c0cf88-e51d-4765-8e01-ee1a96ee8d39,TRD-H002175,42d45e3d-728a-9e4f-82eb-eb31175e9e4e,2026-01-02,GBP/USD,SELL,Carry Overlay,HIGH,0.31,1.34655,1.34589,0.468287,6.6,WIN,CLOSED,2026-01-02T06:00:00.000Z,2026-01-02T07:00:00.000Z,true,wealthora-historical-trades-v1
994e80e6-b264-44b0-b0f0-cada4373882d,TRD-H002176,48d4bad5-b621-1c5c-4573-3b23664c0354,2026-01-05,AUD/USD,BUY,Mean Reversion,MEDIUM,0.64,0.66693,0.66783,0.37244,9,WIN,CLOSED,2026-01-05T04:00:00.000Z,2026-01-05T06:00:00.000Z,true,wealthora-historical-trades-v1
15b0e44d-871f-48a7-843e-31b1d9fefb0e,TRD-H002177,48d4bad5-b621-1c5c-4573-3b23664c0354,2026-01-05,NZD/USD,BUY,AI Momentum,HIGH,1.23,0.57888,0.57911,0.69108,2.3,WIN,CLOSED,2026-01-05T16:00:00.000Z,2026-01-05T16:29:00.000Z,true,wealthora-historical-trades-v1
f4b940b7-e8ee-4316-8e38-37100e61728c,TRD-H002178,21834286-b07e-57e5-2155-b6893e8b14b8,2026-01-06,USD/CHF,SELL,Session Breakout,HIGH,1.31,0.79543,0.79446,1.006609,9.7,WIN,CLOSED,2026-01-06T15:00:00.000Z,2026-01-06T15:47:00.000Z,true,wealthora-historical-trades-v1
b7b7a9b0-a1d6-4cfe-91c6-d8bfcbefd55b,TRD-H002179,41434273-f434-a7e5-2504-5de0f1e8c184,2026-01-07,USD/CAD,SELL,Mean Reversion,MEDIUM,2.08,1.38261,1.38015,0.301676,24.6,WIN,CLOSED,2026-01-07T14:04:00.000Z,2026-01-07T16:45:00.000Z,true,wealthora-historical-trades-v1
ff96e57e-34e6-4fc0-b362-f547ca259f69,TRD-H002180,41434273-f434-a7e5-2504-5de0f1e8c184,2026-01-07,EUR/JPY,SELL,Session Breakout,LOW,2.21,182.891,183.105,-0.28056,21.4,LOSS,CLOSED,2026-01-07T05:00:00.000Z,2026-01-07T15:00:00.000Z,true,wealthora-historical-trades-v1
4ae19f6c-ca3f-4173-96c4-a81f710e422f,TRD-H002181,41434273-f434-a7e5-2504-5de0f1e8c184,2026-01-07,GBP/JPY,SELL,Mean Reversion,LOW,1.37,211.504,211.241,1.105658,26.3,WIN,CLOSED,2026-01-06T23:00:00.000Z,2026-01-07T05:00:00.000Z,true,wealthora-historical-trades-v1
956c1d50-ec5f-43d9-9104-fc5caa29c533,TRD-H002182,7803cd98-1b5e-6e12-a288-b1e45cdca39f,2026-01-08,EUR/GBP,SELL,Volatility Spike,MEDIUM,2.25,0.86817,0.86751,1.134142,6.6,WIN,CLOSED,2026-01-08T05:00:00.000Z,2026-01-08T16:00:00.000Z,true,wealthora-historical-trades-v1
63feb38e-b2e4-4701-b52e-fcf44df14514,TRD-H002183,d2862c18-963a-dc3c-60cc-665b813df95a,2026-01-09,AUD/JPY,BUY,Carry Overlay,HIGH,0.67,105.359,105.55,0.2098,19.1,WIN,CLOSED,2026-01-09T05:00:00.000Z,2026-01-09T14:00:00.000Z,true,wealthora-historical-trades-v1
edb43957-8e18-4fff-a1b6-3efb20c83586,TRD-H002184,d2862c18-963a-dc3c-60cc-665b813df95a,2026-01-09,XAU/USD,BUY,Volatility Spike,HIGH,1.99,4514.87,4505.56,-0.125915,93.1,LOSS,CLOSED,2026-01-09T15:00:00.000Z,2026-01-09T16:07:00.000Z,true,wealthora-historical-trades-v1
e9427a8e-2317-4299-91b3-2c28f5b31d79,TRD-H002185,d2862c18-963a-dc3c-60cc-665b813df95a,2026-01-09,EUR/USD,SELL,Carry Overlay,LOW,1.81,1.16413,1.1655,-0.207977,13.7,LOSS,CLOSED,2026-01-09T13:00:00.000Z,2026-01-09T13:45:00.000Z,true,wealthora-historical-trades-v1
63379156-3954-423c-a1b1-813e0cd413ce,TRD-H002186,d2862c18-963a-dc3c-60cc-665b813df95a,2026-01-09,GBP/USD,SELL,Session Breakout,HIGH,0.86,1.34191,1.34102,0.787174,8.9,WIN,CLOSED,2026-01-09T07:00:00.000Z,2026-01-09T09:00:00.000Z,true,wealthora-historical-trades-v1
4af7bfb9-6c82-4113-8fc9-4cb23049325c,TRD-H002187,3aef96c7-cca1-5a35-f483-13381a7d9d23,2026-01-12,USD/JPY,SELL,AI Momentum,HIGH,2.18,157.936,157.849,0.165816,8.7,WIN,CLOSED,2026-01-12T00:00:00.000Z,2026-01-12T01:42:00.000Z,true,wealthora-historical-trades-v1
38b14b72-5f69-464f-8aed-4bd5366b210d,TRD-H002188,3aef96c7-cca1-5a35-f483-13381a7d9d23,2026-01-12,USD/CHF,SELL,Session Breakout,MEDIUM,1.3,0.79814,0.79642,0.169703,17.2,WIN,CLOSED,2026-01-12T00:00:00.000Z,2026-01-12T07:00:00.000Z,true,wealthora-historical-trades-v1
9c9ae3f7-048b-473c-a236-c6e23b29a8b3,TRD-H002189,3aef96c7-cca1-5a35-f483-13381a7d9d23,2026-01-12,AUD/USD,BUY,Volatility Spike,HIGH,2.25,0.67083,0.67198,0.30301,11.5,WIN,CLOSED,2026-01-12T01:00:00.000Z,2026-01-12T13:00:00.000Z,true,wealthora-historical-trades-v1
d8e57514-b9be-40b1-97de-3400688b097b,TRD-H002190,0060e8a5-6f78-58f5-1186-de937c2a9c50,2026-01-13,NZD/USD,BUY,Session Breakout,MEDIUM,1.1,0.57743,0.57792,0.16841,4.9,WIN,CLOSED,2026-01-12T23:00:00.000Z,2026-01-13T01:00:00.000Z,true,wealthora-historical-trades-v1
37189f3f-5876-4719-9cb3-930044e60b25,TRD-H002191,0060e8a5-6f78-58f5-1186-de937c2a9c50,2026-01-13,USD/CAD,BUY,AI Momentum,LOW,0.26,1.38799,1.38902,0.252434,10.3,WIN,CLOSED,2026-01-13T00:00:00.000Z,2026-01-13T15:00:00.000Z,true,wealthora-historical-trades-v1
c971982d-09b1-4678-80eb-5f751d226666,TRD-H002192,0060e8a5-6f78-58f5-1186-de937c2a9c50,2026-01-13,EUR/JPY,BUY,AI Momentum,LOW,1.17,185.183,185.317,0.34628,13.4,WIN,CLOSED,2026-01-13T04:00:00.000Z,2026-01-13T07:00:00.000Z,true,wealthora-historical-trades-v1
c645b63b-6dc5-4dfc-871f-2f768ecb2bf5,TRD-H002193,96975fd0-554e-370d-daaa-81eb41c28a63,2026-01-14,GBP/JPY,SELL,AI Momentum,LOW,0.77,213.897,213.635,0.377719,26.2,WIN,CLOSED,2026-01-14T01:00:00.000Z,2026-01-14T08:00:00.000Z,true,wealthora-historical-trades-v1
2ab9dca4-1284-4242-b2b0-329a3ca94e34,TRD-H002194,96975fd0-554e-370d-daaa-81eb41c28a63,2026-01-14,EUR/GBP,BUY,Volatility Spike,LOW,0.92,0.8666,0.86707,0.772902,4.7,WIN,CLOSED,2026-01-14T02:00:00.000Z,2026-01-14T02:59:00.000Z,true,wealthora-historical-trades-v1
7d609a6f-34f6-40f8-8e2e-3bfe48700f79,TRD-H002195,f35da2bc-5eb0-6878-2b9f-4a8c48e6d207,2026-01-15,AUD/JPY,SELL,Mean Reversion,HIGH,2.02,106.229,106.018,0.564912,21.1,WIN,CLOSED,2026-01-15T09:00:00.000Z,2026-01-15T09:52:00.000Z,true,wealthora-historical-trades-v1
ee8e1d77-4917-4b74-b703-813fa6baa69f,TRD-H002196,60f938c2-24f6-9e15-3e27-9f4c177c8245,2026-01-16,XAU/USD,BUY,Session Breakout,LOW,1.9,4602.94,4614.53,0.180999,115.9,WIN,CLOSED,2026-01-16T04:00:00.000Z,2026-01-16T05:00:00.000Z,true,wealthora-historical-trades-v1
daddadbc-d458-4abe-be6c-b5ab68110f90,TRD-H002197,60f938c2-24f6-9e15-3e27-9f4c177c8245,2026-01-16,EUR/USD,BUY,Volatility Spike,LOW,2.49,1.16028,1.16118,0.232442,9,WIN,CLOSED,2026-01-16T15:00:00.000Z,2026-01-16T16:47:00.000Z,true,wealthora-historical-trades-v1
b4ad25ef-7540-416f-a9fd-08e3d41ffea9,TRD-H002198,60f938c2-24f6-9e15-3e27-9f4c177c8245,2026-01-16,GBP/USD,BUY,Carry Overlay,LOW,2.45,1.3383,1.33889,0.22374,5.9,WIN,CLOSED,2026-01-16T00:00:00.000Z,2026-01-16T03:00:00.000Z,true,wealthora-historical-trades-v1
d2ea2d7e-f030-4702-b27f-5f86d661f052,TRD-H002199,0fa3f951-df18-899c-499a-2e675aba1aa7,2026-01-19,USD/JPY,BUY,Mean Reversion,HIGH,0.13,158.037,158.122,0.31799,8.5,WIN,CLOSED,2026-01-19T07:00:00.000Z,2026-01-19T08:34:00.000Z,true,wealthora-historical-trades-v1
bf908d1d-8ed3-43fb-959f-b75d3c7784e0,TRD-H002200,0fa3f951-df18-899c-499a-2e675aba1aa7,2026-01-19,USD/CHF,SELL,AI Momentum,HIGH,2.46,0.79745,0.79678,0.558396,6.7,WIN,CLOSED,2026-01-19T13:00:00.000Z,2026-01-19T14:00:00.000Z,true,wealthora-historical-trades-v1
16fd5f9a-c492-40e0-b5ab-b377d0668f81,TRD-H002201,0a0dfaed-e07b-2484-a280-f9d031318fed,2026-01-20,AUD/USD,SELL,Mean Reversion,HIGH,0.38,0.67388,0.67348,0.251776,4,WIN,CLOSED,2026-01-20T04:00:00.000Z,2026-01-20T05:49:00.000Z,true,wealthora-historical-trades-v1
80f3e57b-6684-4cc2-859a-0d59e9b7f0fe,TRD-H002202,0a0dfaed-e07b-2484-a280-f9d031318fed,2026-01-20,NZD/USD,SELL,Session Breakout,HIGH,1.07,0.58052,0.5837,-0.277162,31.8,LOSS,CLOSED,2026-01-20T01:00:00.000Z,2026-01-20T05:00:00.000Z,true,wealthora-historical-trades-v1
99df1b0f-7a8a-4b01-939e-b7c17680bdc2,TRD-H002203,0a0dfaed-e07b-2484-a280-f9d031318fed,2026-01-20,USD/CAD,BUY,Mean Reversion,LOW,2.18,1.38217,1.3833,0.990782,11.3,WIN,CLOSED,2026-01-20T09:00:00.000Z,2026-01-20T09:20:00.000Z,true,wealthora-historical-trades-v1
9b2dec3b-2c83-463b-91fd-5ff8434c00c7,TRD-H002204,ba927d46-731b-51b4-2132-231488a24a99,2026-01-21,EUR/JPY,SELL,AI Momentum,LOW,0.76,185.239,184.934,0.17583,30.5,WIN,CLOSED,2026-01-21T01:00:00.000Z,2026-01-21T08:00:00.000Z,true,wealthora-historical-trades-v1
b2ef7c2e-f746-4cc0-ae6e-6b9fa805a5a4,TRD-H002205,ba927d46-731b-51b4-2132-231488a24a99,2026-01-21,GBP/JPY,BUY,Carry Overlay,MEDIUM,2.1,212.604,212.313,-0.140653,29.1,LOSS,CLOSED,2026-01-20T23:00:00.000Z,2026-01-21T02:00:00.000Z,true,wealthora-historical-trades-v1
94fdc730-9a79-4909-ae78-ffb86673750b,TRD-H002206,ba927d46-731b-51b4-2132-231488a24a99,2026-01-21,EUR/GBP,SELL,AI Momentum,LOW,0.18,0.87225,0.87138,0.450492,8.7,WIN,CLOSED,2026-01-20T23:00:00.000Z,2026-01-21T08:00:00.000Z,true,wealthora-historical-trades-v1
20156201-1128-409a-a17e-a6e1a627a36b,TRD-H002207,f334fe94-0f0d-35ec-f9bc-4d9c485359ab,2026-01-22,XAU/USD,BUY,Session Breakout,HIGH,1.2,4888.59,4927.44,0.214763,388.5,WIN,CLOSED,2026-01-22T17:00:00.000Z,2026-01-22T19:00:00.000Z,true,wealthora-historical-trades-v1
b72382e0-174b-4beb-af06-6d0262b49fb0,TRD-H002208,f334fe94-0f0d-35ec-f9bc-4d9c485359ab,2026-01-22,AUD/JPY,BUY,Carry Overlay,HIGH,0.22,107.521,107.919,0.292976,39.8,WIN,CLOSED,2026-01-22T01:00:00.000Z,2026-01-22T04:00:00.000Z,true,wealthora-historical-trades-v1
60bb761e-31aa-4b6e-82df-d80123fc3cab,TRD-H002209,3425d814-501b-a80d-f2d6-7caa336a5bbd,2026-01-23,EUR/USD,SELL,Session Breakout,HIGH,0.15,1.17696,1.17346,0.661357,35,WIN,CLOSED,2026-01-23T13:50:00.000Z,2026-01-23T17:05:00.000Z,true,wealthora-historical-trades-v1
3fa6221a-0f45-45a7-b5a8-94f2e562f7ff,TRD-H002210,272e8b23-2801-6e8c-543f-89f1d2a6b6f8,2026-01-26,GBP/USD,SELL,Mean Reversion,HIGH,2.16,1.36979,1.36806,0.12901,17.3,WIN,CLOSED,2026-01-26T15:00:00.000Z,2026-01-26T19:00:00.000Z,true,wealthora-historical-trades-v1
f3643394-78f3-42ac-8cc0-2a88d94bd10d,TRD-H002211,272e8b23-2801-6e8c-543f-89f1d2a6b6f8,2026-01-26,USD/JPY,BUY,Session Breakout,MEDIUM,0.21,154.704,154.1,-0.144725,60.4,LOSS,CLOSED,2026-01-26T00:00:00.000Z,2026-01-26T02:00:00.000Z,true,wealthora-historical-trades-v1
21a82bf2-bafc-4167-9322-691c74b01e93,TRD-H002212,272e8b23-2801-6e8c-543f-89f1d2a6b6f8,2026-01-26,USD/CHF,BUY,AI Momentum,HIGH,1.44,0.77642,0.7785,0.460408,20.8,WIN,CLOSED,2026-01-26T02:00:00.000Z,2026-01-26T07:00:00.000Z,true,wealthora-historical-trades-v1
7b780b65-f54d-4b14-9fc7-9f48cdd8125d,TRD-H002213,7bf9b6fb-ff2a-97e2-3ad1-9fcc76444cfc,2026-01-27,NZD/USD,SELL,Carry Overlay,LOW,0.35,0.59681,0.59615,0.127976,6.6,WIN,CLOSED,2026-01-27T00:00:00.000Z,2026-01-27T01:32:00.000Z,true,wealthora-historical-trades-v1
8017b79c-5502-4fda-a28a-acaa5abee907,TRD-H002214,7bf9b6fb-ff2a-97e2-3ad1-9fcc76444cfc,2026-01-27,AUD/USD,BUY,Volatility Spike,HIGH,0.2,0.69127,0.69176,0.209924,4.9,WIN,CLOSED,2026-01-27T00:00:00.000Z,2026-01-27T00:46:00.000Z,true,wealthora-historical-trades-v1
5facf4d5-4a2b-48ed-9317-bb6dfb6d6a5b,TRD-H002215,7bf9b6fb-ff2a-97e2-3ad1-9fcc76444cfc,2026-01-27,EUR/JPY,SELL,Volatility Spike,MEDIUM,1.42,183.336,182.819,0.163652,51.7,WIN,CLOSED,2026-01-26T23:00:00.000Z,2026-01-27T09:00:00.000Z,true,wealthora-historical-trades-v1
b1bb7fdc-69f5-4ab9-b427-a3ef49b5a5e1,TRD-H002216,2c757c1d-157a-39a2-d414-37a0393e6ce0,2026-01-28,USD/CAD,SELL,Mean Reversion,HIGH,1.87,1.35637,1.35445,0.211911,19.2,WIN,CLOSED,2026-01-28T07:00:00.000Z,2026-01-28T14:00:00.000Z,true,wealthora-historical-trades-v1
77c5374d-b2fa-471e-addd-cf56c378d491,TRD-H002217,2c757c1d-157a-39a2-d414-37a0393e6ce0,2026-01-28,GBP/JPY,BUY,Mean Reversion,LOW,2.29,210.618,211.582,0.270125,96.4,WIN,CLOSED,2026-01-28T00:00:00.000Z,2026-01-28T15:00:00.000Z,true,wealthora-historical-trades-v1
67107f06-1fcf-4796-b315-f63f43894775,TRD-H002218,e2d9cebe-7091-6956-dc64-e052e7d8b930,2026-01-29,AUD/JPY,SELL,Session Breakout,MEDIUM,0.51,106.767,107.656,-0.284922,88.9,LOSS,CLOSED,2026-01-29T15:00:00.000Z,2026-01-29T16:20:00.000Z,true,wealthora-historical-trades-v1
f6416bfc-19a4-49a3-8eb0-cf32a04d3899,TRD-H002219,e2d9cebe-7091-6956-dc64-e052e7d8b930,2026-01-29,XAU/USD,SELL,Mean Reversion,HIGH,1.19,5378.64,5250.26,0.259875,1283.8,WIN,CLOSED,2026-01-29T15:00:00.000Z,2026-01-29T16:30:00.000Z,true,wealthora-historical-trades-v1
